#pheatmap(DATA BELOW, color=inferno(length(mat_breaks) - 1),  border_color=NA, 
Nectriaceae	0.734072201169179	8.01559857597844	1.11179761788721	9.88109245302272	0.423273874955896	0.196047028173806	9.75240419899672	9.75166665461074	3.96073857253518	0.388709971513682	9.54230100458954	0.377023090543706	4.45221020755058	0.518351449981679	4.02216083439956	0.558508169230745	0.596601354688838	9.51993454514829	8.64582779445678	0.817350976268225	0.764719112901873	9.09257257352334	6.17602455656926	0.236252516425703	3.5925170131403	0.155447509108863	9.5800800592884	0.478749631229233	8.727258936441	4.61070189936854	3.16789718610761	1.08771420242567	0.34375167847909	0.385993426237026	0.437609522924444	0.273888179805627	0.767083741652735	0.439630624555578	0.289679206766116	0.289937732203489	1.31142903697892	4.81918749772156	5.34464113911071	8.36743593649185	4.17166818505613	9.88408179620712	5.20341640259439	2.09672226776504	9.80938598514981	8.90269783789793	8.15052789994298	5.61842881548775	4.26626982281456	7.49492474543095	1.62485541175597	0.267500188086136	3.06585678184558	0.186371357072543	8.72847737705085	6.77701917218442	2.11748210470498	0	0.102597835208515	0.260554529020984	0.620173672946042	0.0660357376458606	0.101503228615292	0.589270477827843	1.91372752519355	0.315440148938256	1.00055260496036	0.825426671229406	1.04722647723374	0	0.991571192228069	0.357828133482257	0.206152704388184	1.13557246309365	0.21810663971118	0	0.0825516470518083	0.625858398976153	0.401732269292901	0	2.14023466812048	0	0.174032458588727	0	0	0	0.184281581159458	0	0.604489899813767	0.216658742718665
Lecanoraceae	0.715165878656114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.586899873102969	0	0	0.411714009435991	0	0	0	0.289349057845737	0	0	0	0	0	0	0	0	0	0	0	0	0.497749658788837	0.178244907420789	0.191008812490358	0.154978236771953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132071475291721	0	0.173766383910536	0	0.65411061489431	0.303523103590917	0.109330433442784	0.195139132577691	0	0	0	0.119022319372687	0	0	0.680413817439772	0	0	0	0	0	0.18646853515705	0.0657780864969882	0	0	0	0.106395020489103	0.0578508445417186	0	0.125087983430907
Kondoaceae	1.40455790288196	0	1.19744268090044	0	0.0686640895228701	0.33956341346992	0.372699565135954	0	0.199920047968022	0.918485828729783	0	0.795331080792091	0	1.10828201815368	0	0.671243280642323	1.03334385818549	0	0.160535152970363	0.172954478318561	2.09426954145848	0	0	1.30207076030582	0	1.4812442980157	0.15305126468887	0.0698328108888722	0	0	0	0	1.15414221751252	1.73599541354519	1.69485439442814	0.301810074577785	0.806446617832861	0.317189137426307	1.08219599103496	0.593521459990991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66875047021534	0	0	0	0	0.480199804686772	2.17786202592188	2.0976176963403	0	0.191389750587738	0.219015764525667	0.101503228615292	0.141879658343127	0.682052020727351	0.527832326761188	0.271479316948401	0.289261137620505	0.326530223680574	0.628211983320696	0.109500719969601	0.756583417758687	0.798425990871056	0.558638329033211	0.116582902797111	0	0.233491317713809	0.11723401930806	0.647100108265924	0.158517294453712	0.543971211774417	3.33565056220779	0.348064917177453	0.40572041296679	0	0	0.352872362524529	0.081813448945636	0.885974380129913	0.176901122657889
Physalacriaceae	0.523447824863103	0.101268743572619	0.916811802571815	0.111168965397744	0.227733021518733	0.56025104871734	0	0.135985216490851	0.346271680532222	0.65429637948217	0	0.421524629771392	0.396110799764885	0.634848279943456	0.421637021355784	0.573812596529762	0.448252182309055	0.556907722863991	0.179483757410029	0.66984981417978	0	0	0	0.575676172761233	0.566008951098048	0.367855946388855	0	0.362861929484627	0.311588476424878	0.200845329318348	0.165419238367082	0.306970634717715	0.387804195017008	0.797870659352717	0.811349770462728	0.351053405161472	0.454381193515243	0.235795848749569	0.352202847697915	0.228121787775837	0.336374450559063	0.819624931777204	0.295559330346664	0.282682571044917	0.160716463806121	0	0.864837069233344	0.413576991201411	0.166779628628837	0.0665558325639722	0.0904739679759304	0.170255418651144	0	0.136085913661305	0.111246245212886	1.07832773203438	0.431853650594178	0	0.120648417962749	0.063075478702321	0.767652453601811	0.185391927265748	0.732695097065047	2.06808746028326	0	0	0	0	0	0	0	0	0.106882104764792	0	0.154857403270628	0.0867860700097035	0.119022319372687	0	0	0	0	0	0.066044378239636	0	0	0	0	0	0	0	0	0	0	0
Bondarzewiaceae	0.331057472565664	0	0.368741554134281	0	0.322063127631997	0.357931265542148	0	0	0	0.372161463782393	0	0.0843049259542784	0	0.25917572499084	0	0.294359651096654	0.378842239069841	0	0	0.546930083012863	0	0	0	0.295315645532129	0	0.3544748595576	0	0.231609231774234	0	0	0	0	0.310935092337281	0.272938569185631	0.394455893383854	0.310560004631071	0	0.241344745552878	0.270127253156643	0.154978236771953	0.184239874339605	0	0	0.0816034292439991	0	0	0	0	0	0	0	0	0	0	0	0.681994339470473	0	0	0	0	0	0	0	0	0.0781345384897492	0	0	0	0	0	0.175239145563487	0	0.0617084119575067	0	0.154857403270628	0	0.168322978281956	0	0	0	0.0825516470518083	0	0	0	0.140452762934572	0.263706331374945	0	0	0	0	0	0	0.201496633271255	0
Cystofilobasidiales_fam_Incertae_sedis	0.0955680604515117	0	0	0	0	0	0	0	0	0	0	1.4307020359128	0	0	0	0.436605919825003	0	0	0	0.528384659117604	0	0	0	0	0	0.340568428987656	0	0	0	0	0	0.354459157175166	0.983263096260576	0	3.3737821128613	0.474388243015906	0	0	0	1.09036854627722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.627343548977472	0	0	0	0	0.4383604418942	0	2.06219096568367	0	0.206724557648681	0.174714139453653	0.0717736212662014	0.255777191550729	0	0.172773685116272	0.0783693283597874	0.409077023890389	0.222492843440245	0	0	0.766473816854088	0	0.287115615306837	0	0	0	0	0.238126392199146	0	0.494585214940605	0.589665283051462	0.113930987837444	0	0	0	0.451395842833958	0	0.164521312134428	0.55941046823975
Protomycetaceae	0.776398593364652	0	1.07217879438082	0	1.0390762226666	0.415878549159506	0.0760769801616892	0.0961560687218015	0	1.35584950385691	0.0540651130606839	5.60802045201263	0.228694676873174	2.79655977397715	0	4.78368396401432	3.95668028840395	0	0.0802675764851815	1.30959017382241	0	0.092473746962054	0	1.34684656673209	0.605089020816052	1.99312563018287	0	1.76664590256515	0	0.200845329318348	0	0	1.91392834509888	2.43150792729277	2.90483408154281	4.25881336676457	1.60004129192098	2.477860667369	2.16776068758251	1.15629413743239	0.150431227468841	0.309789105404395	0.147779665173332	0	0	0.118732527660669	0.27348549437221	0.0603264043053186	0	0	0.052235169765557	0.0695064836065389	0	0	0.090832178857369	2.40378354122393	0	3.52384819174996	0.120648417962749	0	2.54349808851154	3.37291049038469	0.718184846459608	0	4.64752747162527	1.83122708561962	0.320981392285102	4.29288553154001	2.31386496436841	1.79274380441231	1.17030364134562	7.72850949102766	2.87192832053368	0.783518002617263	0	2.12581588305231	0.959588616582912	1.35974546561504	1.88345443576976	2.16951379886296	0.922955472312068	0.56831299400364	2.9417562842233	0.419397339627319	2.87499635479512	0.745874140628201	1.09080616169026	0.248451997499977	0	1.17268481755984	1.54181032582613	1.01362868238638	0.885974380129913	0.353802245315779
Aspergillaceae	0.496586208848496	0	0.368741554134281	0	0	0	0	0	0	0.354842032875391	0	0.223049868372735	0	0	0	0.372338779487163	0	0	0	0.360033456971152	0	0.358149281945434	0	0.228750515404086	0.302544510408026	0.183927973194427	0.37489750297538	0.0987585082576786	0.201129496677282	0	0.116969065188078	0.102323544905905	0.274218976069117	0.14253751903121	0.244631160215077	0	0.351962159062877	0.304411131770642	0.217783553978875	0.245042107978116	0	0.979639167383865	0	0	0.160716463806121	0	0.47369077138576	0	0	0	0	0	0	0.192454544747752	0	0.583003143622795	0	0	0	0	0.277243486500714	0	0	0.36847974867921	0	0	0.0717736212662014	0.0709398291715637	0	0	0.110830967040482	0.133901887646069	0.0617084119575067	0	0	0	0	0	0.0824365611382497	0	0	0.143581763900169	0	0	0.258982098404982	0	0	0	0	0	0	0	0	0
Cystofilobasidiaceae	0.58131781720773	0	0	0	0.265934875204571	0.702311857213393	0	0	0	0	0	0.223049868372735	0	0.0979592163129471	0	2.04997775680532	0	0	0.179483757410029	1.03291140601662	0	0	0	0.204600680932659	0	2.31611572154098	0	0.571606192176874	0	0	0	0.521749752175198	0	0.576058524876033	3.09436661171684	1.25297695127334	0.903064761038946	0	0.382017624980715	0.0894767267188205	0	0	0	0	0	0.0839565754562786	0	0	0	0.0332779162819861	0	0	0	0.152148676863423	0	1.27589457900886	0	0	0	0	0.160066601562257	0.786551333681123	0.945905302926917	0	1.0569844451155	0.714285714285714	0.320981392285102	1.02310876620292	1.05663044700966	0.614906051959418	0	1.04007668118712	0.629304793448298	2.27470962558475	0.18966081045272	4.69608077687671	0	2.06329793651945	2.14810128014299	0	0.534995818769256	0	2.21814741707665	0.158517294453712	2.40580454857024	1.61486488452477	0.147084272837127	0	0	0.217762103771869	0.737126324637831	0.115701689083437	0.973321208607511	0.306401732359438
Didymosphaeriaceae	0.662114945131328	0	0	0	0	0.0800358641024772	0.152153960323378	0	0	0.274859456772154	0	0.188511545271853	0	0.195918432625894	0	1.07753324598184	0	0	0	0.331182611900093	0	0	0	0.270661259911146	0	0.069518239460087	0	0	0	0.724158133294754	0	0.382859647638075	0.518225153895468	0.339307163514483	0	0	0.175981079531438	0.0891224537103944	0	0.126539200442507	0.106370941045434	0	2.18693933319709	0	0.550908282226312	0	0	0	0	0	0	0	0.690065559342354	0.245332369787101	0.416245335151661	0	0	0	0	0.063075478702321	0	0	0	0	0	0	0.0717736212662014	0.100324068526856	0	0	0	0.077308290877457	0	0	0	0.173572140019407	0	0	0.329746244552999	0	0.0825516470518083	0.274938145874984	0.238126392199146	0.0915200026240616	0.251249540439493	0	0	0	0	0.0973861733914525	0	0	0.116334135459963	0.306401732359438
Amniculicolaceae	0.427393359294779	0	0	0	2.74913727841619	0.630203024146245	0	0	0	1.50127956839591	0.0540651130606839	0.188511545271853	0	0.0979592163129471	0	0.436605919825003	0.656174006122119	0.148839849643251	0	0.435259225381254	0	0	0.4841311406817	0.364089580122816	0	0	0	0	0	4.98080219242165	0	0.32357546016518	0.163877182710096	0.703120884866131	0	0	0.26881553927762	0.230113185995666	0.12080458012671	0.209841524569685	0	0	0	0	0	0	0	0	0.0589655031836124	0	0	0	0.230021853114118	0	0.0642280496199949	4.53174057396227	0.193130823812005	0	0	0	1.01865761465542	1.17982700052168	0.984083864633284	0	0	0	0	0	0	0	0.259921657241573	0	0	0	0	0	0	0	0	0	0.0825516470518083	0	0	0	0	0	0	0	0	0	0	0	0	0
Microdochiaceae	0.708751705335168	0	0	0.237689246034563	0	0	0	0	0	0	0	0.252914777862835	0	0.239950095569643	0	0.30872700661445	0	0	0	0	0	0	0.193301318257102	0	0	0	0	0	0.298323253793675	0	0	0.758851718925438	0.474961198951225	0	0	0	0	0	0.377212180544331	0	0	0	0	0	2.93390094657322	0.989833426474408	0	0	0	0	0.326208530631904	0	0	0	0.301256256160346	0	0	0	0	0	0.196040749344456	0	0	0	0.420767366896694	0	0	0.187689146037363	0	0	0	0.327991300328352	0.653060447361149	0	0	0.122734037232784	0	0.108519502232169	0.349748708391334	0	0	0.331587880153936	0	0	0	0	0	0	0	0	0	0	0	0.125087983430907
Sordariaceae	0.0955680604515117	0	0.333539285366164	0.230141622866115	0	0.138626183053169	0.790615169558731	0.179891532408036	0	0.112210903345058	0	0.1192251696594	0	0	0	0	0	0.364581685018533	0.113515495284163	0.468362941371257	0	0	0	0.413441903744981	0	0	0	0	0	0	0	0.708918314350333	0.4692728356794	0	0	0	0.101602723639757	0	0.276798066364003	0.167395627735914	9.62465999963749	1.07314094038344	0.147779665173332	1.23488396343264	0	0.187732609878329	0	0	0.0589655031836124	0	0	7.71334089795768	0	0	0	0.982858450364341	0	0	0.638411420005622	0	0	0	0	1.49677181480025	0.110498924021966	0	0	0.141879658343127	0	0	0	0.244470281187581	0.123416823915013	0	0.797177274334027	0	0	0	0.142784312292706	0	0.0825516470518083	0	0.0934008554249918	0	0.435176969419534	1.1188112109423	0.113930987837444	0	5.48012281173935	0	0	0	0	0
Psathyrellaceae	0.331057472565664	0	0.111179761788721	0.0420179194215392	0	0.366770405560801	0	0	0	0.4345909599183	0.0540651130606839	0.146020415081142	0	0	0	0.294359651096654	0.293449936551484	0	0	0.141216740203244	0.764719112901873	0.413555168682535	0.058282540376353	0.289349057845737	0	0.250651576953328	0.15305126468887	0.369520501929118	0	0	0	0	0.0732881041001855	0	0.328207142193333	0.273888179805627	0.14368794974539	0	0.104619835283243	0.126539200442507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063075478702321	1.18167752495981	0	0.397359707119513	0	0	0	0.124315558676267	0	0	0	0	0.077308290877457	0.0617084119575067	0	0.109500719969601	0	0	0	0	0	0	0	0	0.0915200026240616	0.243271321466106	0.263706331374945	0	0	0	0.13772484719781	0	0	0.232668270919925	0
Mortierellaceae	0.165528736282832	0.101268743572619	0	0.0420179194215392	0	0	0.688906355510535	0	0.509698112873676	0.372161463782393	0.14304284376316	0.1192251696594	1.14347338436587	0.379394413387574	4.85340659285368	0	0.303073791255872	0.393793227332287	0.632027529272164	0.623596239898698	0	0	0	1.27909521150931	0.641793824760837	0.310895018217726	0.45915379406661	0	0.667071074751579	0.284038188661298	0.143257262700567	0.716264814341336	0.394668518981929	0	0	0.163679494131104	0.101602723639757	0	0.0854217378059901	0.0632696002212535	0.106370941045434	1.15912469457845	0	0.0816034292439991	0.819496385103041	0.29083410863953	3.18936152324468	0.319217326565219	0.533955341191678	0.13720836383109	1.01556777176367	0	4.25384979697663	0.485923906272537	0.411260181244829	0	0	0	0.682490515847108	0.472013661621684	1.44503886807891	0	0	0	0.2470831055537	0	0.101503228615292	0.83335430165021	1.59558300916486	0.263916163380594	0	0.51280518804836	0.431958883702547	0	0	0.194059552041753	0.119022319372687	0.547996624351191	0.501442025218383	0	0	0	0.247115435695226	0	0.91456213201537	0	0	0.143443827637312	0	0	0	0	0.329042624268856	0.125087983430907
Helotiales_fam_Incertae_sedis	0.437947871039168	0.101268743572619	0.222359523577442	0	0	0.329996321532094	0	0	0	0	0	0	0	0	0	0.186169389743582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476559016200901	0.224286589992853	0	0.533119127553274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131784450404935	0	0	0	0.586260749968037	0	0	0.441995696087864	0.330178688229303	0.226968119119495	0.465183568717015	1.08037791653073	1.52263191881656	0	0.836217020331468	2.04291194243017	0.234120783164173	0.244851053437196	1.73788969760437	7.14827875921443	7.42625524163914	4.05869273882812	1.71233722304694	0.54132735062211	0.708272022484282	6.16091753103522	0	1.17006509047458	0.745874140628201	0.573440063479698	2.22684703934184	0	0.0973861733914525	4.5687959365365	0.425115150948852	4.07335631829134	2.56963723484428
Hymenochaetales_fam_Incertae_sedis	0.394037207676996	0	0	0	0	0.493374201413032	0	0	0	0	0	0.266595583987364	0	0.309774241354035	0	0.474640675568092	0.34721464739682	0	0	0.345908956637123	1.94965883955201	0	0	0.264138343291629	0	0.155447509108863	0	0.0698328108888722	0	0	0	0.289414689912047	0.243069142896823	0.296715507015527	0.218804761462222	0.126785590977084	0.175981079531438	0.295585739353196	0.276798066364003	0.109586162157782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111246245212886	0	0	0	0	0.063075478702321	0.408091362420216	0	0.34027852368936	0	0	0.114377252717919	0.124315558676267	0.100324068526856	0	0	0	0.077308290877457	0.0617084119575067	0	0	0	0	0	0	0	0.0825516470518083	0.143581763900169	0.0934008554249918	0	0	0.18646853515705	0	0.143443827637312	0	0	0	0	0	0
Amorosiaceae	0.540614588880878	0	0.38513799238294	0	0.329301405053347	0.400179320512386	0	0	0	0.158690181356718	0	0.584081660324569	0	0.603861164759398	0	0.518273646832064	0.566999144895059	0	0	0	0	0	0	0.479831129158575	0	0.219835975618869	0	0.139665621777744	0	0	0	0.102323544905905	0.523381750095073	0	0.218804761462222	0.612432588279067	0.583663211007474	0.321335576647993	0.191008812490358	0.268430180156461	0	0	0	0	0	0	0	0	0	0	0	0	1.0026420125304	0.0962272723738761	0	1.29675527364024	0	0	0	0	0	0	0	0	0.0781345384897492	0	0.215320863798604	0	0	0.199501867221527	0	0.109330433442784	0.087268873102812	0.148070984476238	0.154857403270628	0.122734037232784	0.266141996957019	0	0	0	0	0	0	0.0915200026240616	0.0888301269073847	0.18646853515705	0.0657780864969882	0.248451997499977	0	0.0973861733914525	0.237906498281117	0.0578508445417186	0.329042624268856	0
Botryobasidiaceae	0.13515364722022	0	0	0	0	0.178965632771074	0	0	0	0	0	0.188511545271853	0	0.0979592163129471	0	0	0	0	0	0.0998553146147727	0	0	0	0.144674528922869	0	0.069518239460087	0	0	0	0	0	0	0.274218976069117	0	0	0.10352000154369	0.26881553927762	0	0.0854217378059901	0.0632696002212535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.841837743879287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Buckleyzymaceae	0.234092983813661	0	0	0	0	0.366770405560801	0	0	0	0.419854755377614	0	0.1192251696594	0	0.0979592163129471	0	0	0	0	0.657018429674464	0	0	0	0	0.118126258212852	0	0.625664155140783	0	0	0	0	0	0	0	0	0.535960018873832	0	0.634508805762108	0.19928386481802	0.181206870190065	0.167395627735914	0	0	0	0	0	0.118732527660669	0	0	0	0	0	0	0	0	0	0.926647833598836	0	0	0	0	0	0	0.533113989983183	0	0	0.2470831055537	0	0	0	0.282138246343439	0	0	0	0	0	0	0	0.108519502232169	0	0	0.0825516470518083	0.0828969700384839	0.219044422133186	0	0	0	0.161122748174277	0.143443827637312	0	0	0	0	0.465336541839851	0.250175966861814
Mycosphaerellaceae	0.331057472565664	0	0.846719839746899	0.454493288888022	0	0	0	0	0	1.08212276343528	0.0540651130606839	0.0843049259542784	0	0.219043466698356	0	0.263283275874096	0.185594035746917	0.210491333987057	0.196614605278516	1.05676931823521	0	0	0	0.118126258212852	0.370539837489909	0.069518239460087	0	0	0	0	0	0	0.193902097508504	0.552045437417599	0.437609522924444	0.231477760482575	0.914424512757813	0.333465687252916	0.181206870190065	0.141475127003959	0.36847974867921	0	0	0	0	0	0.27348549437221	0	0	0	0.215371122315462	0	1.02868899974728	0	0	1.65439729552759	0	0	0	0	0.800333007811287	0.954363357126453	0	0	0.819481953157403	0.330178688229303	0.0717736212662014	0.740633560240879	1.35788941213435	1.22169444356305	0.221661934080964	1.09330433442784	3.96425520051014	0	0	0.93873487624798	1.2426294956523	0.637407751429773	1.66717627275308	0	0.308879979981754	1.82184834464181	2.42392765596252	0.0915200026240616	1.154791649796	0	0.263112345987953	7.99948558016858	1.51185789203691	0	0.487563234957691	0.379353356661272	4.46183497102953	3.38200526769707
Leucosporidiaceae	0.165528736282832	0	0.988187338048989	0	0.227733021518733	0.0800358641024772	0	0	0	2.68838216035984	0	0.168609851908557	0	0.13853525226921	0	0.131641637937048	0.0757684478139681	0	0	0.590752008027508	0.312195270527231	0	0	0.421795109279326	0	0.139036478920174	0	0.69130955780375	0	0	0	0	0	3.16377642078072	0.882030191731707	0	0.101602723639757	0.59563321354069	0.935748253952653	0.410033873125872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.339552538218472	0	0.205195670417031	0	0.191389750587738	0.302613766334401	0.39312031401331	0.265432535836263	1.04859511787026	0.546358364708153	0.1357396584742	0.518599780878962	0.413952611761637	0.52350998610058	2.81738351668635	0.688843075530949	1.08434493508057	0.609064195704038	0.377771781447884	1.44337567297406	0.387201546331183	0.143581763900169	0.36173995758252	0.129428828939369	1.84523074684817	1.14946924923523	0.818930572635321	0	0	0.0973861733914525	1.16549905456212	0.208584186324063	0.658085248537712	0.216658742718665
Meruliaceae	0.213696679647389	0	0.351581276967315	0	0.0971056866512432	0	0	0	0	0.112210903345058	0	0.1192251696594	0	0.219043466698356	0	0.44641851400408	0	0	0	0.0998553146147727	0	0	0	0.212955140482568	0	0	0	0	0	0	0	0	0	0.246882224946871	0.244631160215077	0	0.304808170919271	0.13613679674936	0.135063626578322	0.0632696002212535	0	0	0	0	0	0	1.25326797943307	0	0	0	0.052235169765557	0	0	0	0	0.598148604554579	0	0	0	0	0.392081498688912	0.293130374984018	0.383885947974957	0	0.110498924021966	0.0660357376458606	0	0	0	0.199501867221527	0	0.077308290877457	0.0617084119575067	0	0.18966081045272	0	0	0	0	0	0	0	0.066044378239636	0	0	0	0.0930242620309913	0	0	0	0	0	0	0
Tricholomataceae	0.13515364722022	0	0	0	0	0.408104432845791	0	0	0	0	0	0.0843049259542784	0	0	1.36626010212795	0.335621640321162	0.151536895627936	0	0	0	0	0	0	0.10230034046633	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102909745281072	0.20033173261836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.463323916799418	0	0	0	0	0	0	0	0	0	0	0	0.100324068526856	0	0	2.58500014908894	0	0	0	0	0	0	0	0	0	1.66950374131513	0	0	0.50956180909636	0	0	0	0	0	0	0	0	0	0
Myrmecridiaceae	0.165528736282832	0	0.111179761788721	0	0	0	0	0	0	0	0	0.223049868372735	0.228694676873174	0.169670339723654	0	0.20814370539815	0.200464470141135	0	0.461102121604908	0	0	0	0	0.228750515404086	0	0.069518239460087	0	0	0	0	0	0.354459157175166	0.103645030779094	0	0.267980009436916	0	0	0.391868635221448	0.0604022900633549	0	0	0	0	0.115404676373017	0	0	1.22306431255279	0	0	0.119985233495299	0	0	0	0.565207248913004	0	0	0	0	0	0	0	0	0	0	0.191389750587738	0.27227232137946	0	0	0	0.359657105909011	0	0.814493384909711	0.0617084119575067	0.104701997220116	0	0	0	0.15346975183871	0	0	0.165103294103617	0.11723401930806	0	0.0915200026240616	0	0	0.0930242620309913	0	0	0	0.150465280944653	0.129358420951055	0	0.125087983430907
Hydnodontaceae	0.302212742591437	0	0	0	0	0	0	0	0	1.11648439134718	0	0	0	0	0	0	0	0	0	0.299565943844318	0	0	0	0	0	0	0.649341522784062	0	0	0	0	0	0	0	0	0	0.227190596757621	0	0	0.209841524569685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86198502953069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
